34.0413,-69.7932,0.215663,0.0893991,5.05232,3,0.8
55.4337,-37.1223,-1.16197,-0.000366881,1.71221,4,0.8
24.4453,-42.7745,-2.58203,0.127939,4.61188,0,0.9
-17.699,-83.0545,0.459765,0.00105412,5.1599,1,0.9
47.8796,-52.2387,1.81313,0.229864,4.37862,2,0.9
34.5305,-69.6829,0.228244,0.110679,4.97758,3,0.9
55.5064,-37.2899,-1.16187,0.00469491,1.94183,4,0.9
24.0593,-43.0199,-2.56938,0.092232,4.53687,0,1
-17.2454,-82.8298,0.460123,0.00462398,4.9646,1,1
47.7705,-51.8196,1.83798,0.221255,4.2831,2,1
35.0095,-69.5679,0.243644,0.138233,4.87374,3,1
55.5881,-37.4785,-1.16161,0.00528276,2.16748,4,1
23.6842,-43.2644,-2.55779,0.114268,4.41698,0,1.1
-16.8066,-82.6122,0.460145,-0.00431281,4.83187,1,1.1
47.6535,-51.4119,1.86219,0.227735,4.20044,2,1.1
35.4776,-69.4474,0.259907,0.129309,4.79309,3,1.1
55.6787,-37.6873,-1.16125,0.00729283,2.38662,4,1.1
23.6842,-43.2644,-2.55779,0.114268,4.41698,0,1.2
-16.8066,-82.6122,0.460145,-0.00431281,4.83187,1,1.2
47.6535,-51.4119,1.86219,0.227735,4.20044,2,1.2
35.4776,-69.4474,0.259907,0.129309,4.79309,3,1.2
55.6787,-37.6873,-1.16125,0.00729283,2.38662,4,1.2
23.6842,-43.2644,-2.55779,0.114268,4.41698,0,1.3
-16.8066,-82.6122,0.460145,-0.00431281,4.83187,1,1.3
47.6535,-51.4119,1.86219,0.227735,4.20044,2,1.3
35.4776,-69.4474,0.259907,0.129309,4.79309,3,1.3
55.6787,-37.6873,-1.16125,0.00729283,2.38662,4,1.3
23.6842,-43.2644,-2.55779,0.114268,4.41698,0,1.4
-16.8066,-82.6122,0.460145,-0.00431281,4.83187,1,1.4
47.6535,-51.4119,1.86219,0.227735,4.20044,2,1.4
35.4776,-69.4474,0.259907,0.129309,4.79309,3,1.4
55.6787,-37.6873,-1.16125,0.00729283,2.38662,4,1.4
23.6842,-43.2644,-2.55779,0.114268,4.41698,0,1.5
-16.8066,-82.6122,0.460145,-0.00431281,4.83187,1,1.5
47.6535,-51.4119,1.86219,0.227735,4.20044,2,1.5
35.4776,-69.4474,0.259907,0.129309,4.79309,3,1.5
55.6787,-37.6873,-1.16125,0.00729283,2.38662,4,1.5
23.6842,-43.2644,-2.55779,0.114268,4.41698,0,1.6
-16.8066,-82.6122,0.460145,-0.00431281,4.83187,1,1.6
47.6535,-51.4119,1.86219,0.227735,4.20044,2,1.6
35.4776,-69.4474,0.259907,0.129309,4.79309,3,1.6
55.6787,-37.6873,-1.16125,0.00729283,2.38662,4,1.6
23.6842,-43.2644,-2.55779,0.114268,4.41698,0,1.7
-16.8066,-82.6122,0.460145,-0.00431281,4.83187,1,1.7
47.6535,-51.4119,1.86219,0.227735,4.20044,2,1.7
35.4776,-69.4474,0.259907,0.129309,4.79309,3,1.7
55.6787,-37.6873,-1.16125,0.00729283,2.38662,4,1.7
23.6842,-43.2644,-2.55779,0.114268,4.41698,0,1.8
-16.8066,-82.6122,0.460145,-0.00431281,4.83187,1,1.8
47.6535,-51.4119,1.86219,0.227735,4.20044,2,1.8
35.4776,-69.4474,0.259907,0.129309,4.79309,3,1.8
55.6787,-37.6873,-1.16125,0.00729283,2.38662,4,1.8
23.6842,-43.2644,-2.55779,0.114268,4.41698,0,1.9
-16.8066,-82.6122,0.460145,-0.00431281,4.83187,1,1.9
47.6535,-51.4119,1.86219,0.227735,4.20044,2,1.9
35.4776,-69.4474,0.259907,0.129309,4.79309,3,1.9
55.6787,-37.6873,-1.16125,0.00729283,2.38662,4,1.9
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,2
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,2
47.5292,-51.0148,1.8865,0.23141,4.1212,2,2
35.9343,-69.3218,0.277783,0.170456,4.68031,3,2
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,2
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,2.1
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,2.1
47.5292,-51.0148,1.8865,0.23141,4.1212,2,2.1
35.9343,-69.3218,0.277783,0.170456,4.68031,3,2.1
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,2.1
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,2.2
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,2.2
47.5292,-51.0148,1.8865,0.23141,4.1212,2,2.2
35.9343,-69.3218,0.277783,0.170456,4.68031,3,2.2
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,2.2
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,2.3
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,2.3
47.5292,-51.0148,1.8865,0.23141,4.1212,2,2.3
35.9343,-69.3218,0.277783,0.170456,4.68031,3,2.3
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,2.3
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,2.4
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,2.4
47.5292,-51.0148,1.8865,0.23141,4.1212,2,2.4
35.9343,-69.3218,0.277783,0.170456,4.68031,3,2.4
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,2.4
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,2.5
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,2.5
47.5292,-51.0148,1.8865,0.23141,4.1212,2,2.5
35.9343,-69.3218,0.277783,0.170456,4.68031,3,2.5
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,2.5
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,2.6
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,2.6
47.5292,-51.0148,1.8865,0.23141,4.1212,2,2.6
35.9343,-69.3218,0.277783,0.170456,4.68031,3,2.6
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,2.6
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,2.7
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,2.7
47.5292,-51.0148,1.8865,0.23141,4.1212,2,2.7
35.9343,-69.3218,0.277783,0.170456,4.68031,3,2.7
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,2.7
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,2.8
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,2.8
47.5292,-51.0148,1.8865,0.23141,4.1212,2,2.8
35.9343,-69.3218,0.277783,0.170456,4.68031,3,2.8
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,2.8
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,2.9
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,2.9
47.5292,-51.0148,1.8865,0.23141,4.1212,2,2.9
35.9343,-69.3218,0.277783,0.170456,4.68031,3,2.9
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,2.9
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,3
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,3
47.5292,-51.0148,1.8865,0.23141,4.1212,2,3
35.9343,-69.3218,0.277783,0.170456,4.68031,3,3
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,3
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,3.1
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,3.1
47.5292,-51.0148,1.8865,0.23141,4.1212,2,3.1
35.9343,-69.3218,0.277783,0.170456,4.68031,3,3.1
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,3.1
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,3.2
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,3.2
47.5292,-51.0148,1.8865,0.23141,4.1212,2,3.2
35.9343,-69.3218,0.277783,0.170456,4.68031,3,3.2
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,3.2
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,3.3
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,3.3
47.5292,-51.0148,1.8865,0.23141,4.1212,2,3.3
35.9343,-69.3218,0.277783,0.170456,4.68031,3,3.3
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,3.3
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,3.4
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,3.4
47.5292,-51.0148,1.8865,0.23141,4.1212,2,3.4
35.9343,-69.3218,0.277783,0.170456,4.68031,3,3.4
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,3.4
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,3.5
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,3.5
47.5292,-51.0148,1.8865,0.23141,4.1212,2,3.5
35.9343,-69.3218,0.277783,0.170456,4.68031,3,3.5
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,3.5
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,3.6
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,3.6
47.5292,-51.0148,1.8865,0.23141,4.1212,2,3.6
35.9343,-69.3218,0.277783,0.170456,4.68031,3,3.6
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,3.6
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,3.7
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,3.7
47.5292,-51.0148,1.8865,0.23141,4.1212,2,3.7
35.9343,-69.3218,0.277783,0.170456,4.68031,3,3.7
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,3.7
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,3.8
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,3.8
47.5292,-51.0148,1.8865,0.23141,4.1212,2,3.8
35.9343,-69.3218,0.277783,0.170456,4.68031,3,3.8
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,3.8
23.3208,-43.5076,-2.54622,0.0964858,4.3306,0,3.9
-16.3833,-82.4057,0.441685,-0.30696,4.58662,1,3.9
47.5292,-51.0148,1.8865,0.23141,4.1212,2,3.9
35.9343,-69.3218,0.277783,0.170456,4.68031,3,3.9
55.7781,-37.9161,-1.16079,0.00754457,2.60095,4,3.9
22.9893,-43.7332,-2.54501,-0.0769275,3.68728,0,4
-15.983,-82.2219,0.425548,0.0231377,4.22326,1,4
47.3974,-50.6268,1.90961,0.212244,4.07551,2,4
36.3788,-69.1903,0.29723,0.162052,4.5905,3,4
55.8859,-38.1638,-1.15989,0.0188471,2.80246,4,4
22.6879,-43.9378,-2.54195,0.144729,3.59935,0,4.1
-15.6094,-82.0517,0.429649,0.0570503,3.98871,1,4.1
47.2585,-50.2461,1.93166,0.216562,4.02794,2,4.1
36.8117,-69.0531,0.317048,0.183597,4.4934,3,4.1
56.0019,-38.4296,-1.15874,0.0129902,2.99706,4,4.1
22.4058,-44.1336,-2.52686,0.204027,3.26782,0,4.2
-15.2636,-81.8921,0.435123,0.0578058,3.62813,1,4.2
47.113,-49.8734,1.9547,0.236102,3.97498,2,4.2
37.2341,-68.9098,0.337087,0.17202,4.42629,3,4.2
56.1257,-38.7125,-1.1578,0.0113173,3.17884,4,4.2
22.1626,-44.3073,-2.51755,0.0382005,2.70999,0,4.3
-14.939,-81.7402,0.440027,0.0515452,3.53948,1,4.3
46.9608,-49.5093,1.97907,0.248248,3.91711,2,4.3
37.6474,-68.7604,0.35676,0.182316,4.3645,3,4.3
56.2568,-39.0113,-1.15644,0.0221138,3.34709,4,4.3
21.9443,-44.4659,-2.50647,0.285902,2.68696,0,4.4
-14.6358,-81.5967,0.443932,0.0413107,3.16946,1,4.4
46.8019,-49.1536,2.00252,0.224175,3.875,2,4.4
38.0529,-68.6047,0.375944,0.167411,4.32163,3,4.4
56.3952,-39.3252,-1.1546,0.0206672,3.51491,4,4.4
21.7292,-44.6278,-2.48648,0.29183,2.69653,0,4.5
-14.3455,-81.4581,0.447348,0.0435965,3.26357,1,4.5
46.6363,-48.8043,2.02456,0.224413,3.85608,2,4.5
38.452,-68.4429,0.394489,0.173742,4.29182,3,4.5
56.5406,-39.6532,-1.15251,0.0258946,3.661,4,4.5
21.5278,-44.7856,-2.46723,0.292723,2.42026,0,4.6
-14.0735,-81.3271,0.450258,0.0331907,2.77472,1,4.6
46.4636,-48.4596,2.0455,0.20329,3.856,2,4.6
38.8464,-68.2745,0.412427,0.157811,4.28459,3,4.6
56.6918,-39.9922,-1.14982,0.0321232,3.76177,4,4.6
21.3277,-44.9493,-2.44349,0.408006,2.75183,0,4.7
-13.8351,-81.2115,0.4524,0.0314447,2.52424,1,4.7
46.2838,-48.1179,2.06464,0.188311,3.86539,2,4.7
39.2366,-68.0998,0.429564,0.160142,4.26655,3,4.7
56.8477,-40.339,-1.14717,0.0235072,3.84324,4,4.7
21.1269,-45.1223,-2.4176,0.335773,2.54847,0,4.8
-13.6005,-81.0972,0.454344,0.028162,2.69572,1,4.8
46.0969,-47.7782,2.08239,0.173778,3.88946,2,4.8
39.6231,-67.9188,0.445981,0.145191,4.26894,3,4.8
57.0069,-40.6911,-1.14478,0.0259451,3.8857,4,4.8
20.9394,-45.2919,-2.39559,0.334297,2.50816,0,4.9
-13.351,-80.9751,0.455908,0.0169908,2.85867,1,4.9
45.9025,-47.4385,2.09856,0.153833,3.93788,2,4.9
40.0057,-67.732,0.462741,0.167156,4.24687,3,4.9
57.1684,-41.0458,-1.14235,0.02403,3.9085,4,4.9
20.7556,-45.4657,-2.37201,0.379229,2.5508,0,5
-13.087,-80.8454,0.45757,0.0281038,3.02375,1,5
45.7004,-47.0975,2.11305,0.136692,3.99049,2,5
40.3835,-67.5394,0.479931,0.154285,4.2356,3,5
57.3317,-41.402,-1.13991,0.0256803,3.9288,4,5
20.5701,-45.6501,-2.34624,0.371505,2.68155,0,5.1
-12.7921,-80.6998,0.459768,0.0254049,3.55464,1,5.1
45.4908,-46.755,2.12687,0.136782,4.04057,2,5.1
40.7559,-67.3415,0.497338,0.172993,4.19843,3,5.1
57.496,-41.7584,-1.13753,0.0228051,3.92018,4,5.1
20.3865,-45.8426,-2.31863,0.415636,2.63791,0,5.2
-12.4623,-80.536,0.461844,0.0197632,3.80933,1,5.2
45.2736,-46.4109,2.14023,0.124446,4.0976,2,5.2
41.1226,-67.1382,0.514905,0.15913,4.18645,3,5.2
57.6604,-42.113,-1.13563,0.0161042,3.89635,4,5.2
20.2078,-46.0409,-2.28986,0.39809,2.70273,0,5.3
-12.1119,-80.3612,0.463595,0.0160321,4.02309,1,5.3
45.0497,-46.0661,2.1536,0.134406,4.12445,2,5.3
41.4838,-66.9298,0.531926,0.164524,4.15437,3,5.3
57.8245,-42.4652,-1.13421,0.0132565,3.87558,4,5.3
20.0255,-46.2557,-2.25863,0.436069,2.93201,0,5.4
-11.7362,-80.173,0.465095,0.0125846,4.38069,1,5.4
44.819,-45.7213,2.16705,0.12346,4.17306,2,5.4
41.8398,-66.7163,0.548379,0.149912,4.14876,3,5.4
57.9878,-42.8146,-1.13316,0.00839137,3.83691,4,5.4
19.8308,-46.5013,-2.22412,0.394556,3.33497,0,5.5
-11.3303,-79.9689,0.466705,0.015724,4.70669,1,5.5
44.5816,-45.3764,2.18032,0.128742,4.20123,2,5.5
42.1914,-66.4977,0.564081,0.151221,4.1309,3,5.5
58.1494,-43.1598,-1.13255,0.0043999,3.78653,4,5.5
19.6332,-46.7686,-2.1913,0.357529,3.31387,0,5.6
-10.9042,-79.7538,0.468201,0.00936879,4.83852,1,5.6
44.3389,-45.0342,2.1954,0.15676,4.18953,2,5.6
42.5387,-66.2743,0.579036,0.136497,4.12789,3,5.6
58.3091,-43.5005,-1.13266,-0.00660919,3.739,4,5.6
19.4445,-47.0418,-2.15926,0.379163,3.32747,0,5.7
-10.4647,-79.5312,0.469142,0.00593691,5.0156,1,5.7
44.0911,-44.6962,2.21159,0.149929,4.19332,2,5.7
42.8826,-66.0459,0.593065,0.133706,4.12856,3,5.7
58.4663,-43.8364,-1.13355,-0.0127171,3.67785,4,5.7
19.2649,-47.3206,-2.12671,0.368991,3.30456,0,5.8
-10.0151,-79.3032,0.469689,0.00274821,5.06497,1,5.8
43.8391,-44.3646,2.2305,0.209454,4.13556,2,5.8
43.224,-65.8125,0.606345,0.121747,4.14428,3,5.8
58.6205,-44.1668,-1.13517,-0.0228333,3.61426,4,5.8
19.0943,-47.605,-2.09554,0.350203,3.32938,0,5.9
-9.5601,-79.0722,0.469907,0.000675938,5.14188,1,5.9
43.5848,-44.0447,2.25532,0.267284,4.03794,2,5.9
43.5639,-65.5736,0.618753,0.116049,4.16491,3,5.9
58.7713,-44.4916,-1.13726,-0.0237767,3.54914,4,5.9
18.9332,-47.8929,-2.06682,0.319854,3.26923,0,6
-9.11225,-78.8447,0.47007,0.00193123,4.9045,1,6
43.3288,-43.74,2.28477,0.308284,3.92239,2,6
43.8982,-65.3317,0.635774,0.211086,4.08704,3,6
58.9186,-44.8107,-1.13935,-0.0239475,3.48004,4,6
18.7807,-48.184,-2.04058,0.2983,3.30425,0,6.1
-8.67855,-78.6244,0.469813,-0.00617675,4.82444,1,6.1
43.0713,-43.4522,2.31687,0.333601,3.80233,2,6.1
44.2216,-65.0875,0.657612,0.213524,4.01801,3,6.1
59.0622,-45.1235,-1.141,-0.0142195,3.40361,4,6.1
18.6355,-48.4789,-2.01623,0.277703,3.26938,0,6.2
-8.24098,-78.4023,0.469559,0.00197723,4.98931,1,6.2
42.8119,-43.1804,2.34851,0.316287,3.71069,2,6.2
44.5303,-64.8427,0.68572,0.342405,3.86303,3,6.2
59.2022,-45.4293,-1.14164,-0.0011314,3.32252,4,6.2
18.4977,-48.776,-1.99432,0.245255,3.28146,0,6.3
-7.79066,-78.1738,0.469575,-0.00170547,5.1104,1,6.3
42.5497,-42.9222,2.37976,0.33869,3.64999,2,6.3
44.8208,-64.5967,0.719344,0.33694,3.74889,3,6.3
59.3383,-45.7267,-1.14141,0.0067985,3.21847,4,6.3
18.3659,-49.0766,-1.97397,0.240857,3.28348,0,6.4
-7.33027,-77.9403,0.469152,-0.00483482,5.21418,1,6.4
42.2837,-42.6766,2.41231,0.351661,3.59185,2,6.4
45.0931,-64.3497,0.755795,0.418166,3.60514,3,6.4
59.4702,-46.0142,-1.13996,0.0301691,3.10842,4,6.4
18.2389,-49.3827,-1.95433,0.224795,3.34313,0,6.5
-6.8625,-77.7033,0.468705,-0.00199865,5.27307,1,6.5
42.0139,-42.4431,2.44381,0.327238,3.54373,2,6.5
45.3455,-64.1022,0.795253,0.421831,3.46377,3,6.5
59.5983,-46.2916,-1.13551,0.0864004,3.00123,4,6.5
18.116,-49.6967,-1.9321,0.290467,3.40188,0,6.6
-6.40117,-77.4699,0.468181,-0.00613062,5.06779,1,6.6
41.7404,-42.2206,2.47353,0.322976,3.50912,2,6.6
45.5796,-63.8543,0.832723,0.406154,3.35742,3,6.6
59.7232,-46.5577,-1.12756,0.129565,2.87832,4,6.6
18,-50.0161,-1.90672,0.290061,3.39462,0,6.7
-5.94428,-77.2391,0.46731,-0.00747056,5.1696,1,6.7
41.4625,-42.0078,2.50278,0.322278,3.49134,2,6.7
45.7972,-63.6058,0.871491,0.471754,3.24869,3,6.7
59.8449,-46.8107,-1.11708,0.167083,2.73693,4,6.7
17.8901,-50.3435,-1.88278,0.251099,3.51202,0,6.8
-5.47371,-77.002,0.465832,-0.0149303,5.36861,1,6.8
41.1795,-41.8038,2.53054,0.29391,3.48668,2,6.8
45.9981,-63.3569,0.911827,0.462467,3.14913,3,6.8
59.963,-47.0492,-1.10453,0.205985,2.58699,4,6.8
17.7854,-50.6827,-1.85677,0.318586,3.5892,0,6.9
-4.98591,-76.7573,0.464461,-0.00521981,5.54655,1,6.9
40.8907,-41.6071,2.5565,0.283764,3.50098,2,6.9
46.1834,-63.1074,0.952469,0.50152,3.06616,3,6.9
60.0771,-47.272,-1.09034,0.240566,2.41783,4,6.9
17.6895,-51.0283,-1.82583,0.346068,3.58268,0,7
-4.49307,-76.5106,0.463666,-0.00631524,5.47613,1,7
40.5957,-41.4169,2.58151,0.271652,3.51851,2,7
46.354,-62.8569,0.993289,0.486508,2.99688,3,7
60.186,-47.4772,-1.07518,0.270185,2.22969,4,7
17.6057,-51.3724,-1.79339,0.35607,3.5024,0,7.1
-4.0082,-76.2681,0.464377,0.0168841,5.3665,1,7.1
40.2943,-41.2328,2.60466,0.241162,3.54651,2,7.1
46.5115,-62.6047,1.03154,0.463939,2.94953,3,7.1
60.2888,-47.664,-1.0597,0.295651,2.03402,4,7.1
17.5341,-51.7135,-1.76236,0.3281,3.4685,0,7.2
-3.5388,-76.0327,0.464811,-0.0104701,5.13605,1,7.2
39.9857,-41.0535,2.62541,0.215871,3.59135,2,7.2
46.6574,-62.3503,1.06888,0.477907,2.91695,3,7.2
60.3837,-47.8302,-1.04391,0.342552,1.79338,4,7.2
17.4738,-52.0539,-1.72835,0.421424,3.44423,0,7.3
-3.06932,-75.7976,0.46388,-0.00376613,5.3651,1,7.3
39.6714,-40.8796,2.6478,0.272576,3.59289,2,7.3
46.7928,-62.0923,1.10569,0.458096,2.90949,3,7.3
60.4676,-47.9717,-1.02704,0.43817,1.49674,4,7.3
17.4261,-52.396,-1.69054,0.40393,3.46465,0,7.4
-2.582,-75.5539,0.463433,-0.0028123,5.53175,1,7.4
39.3523,-40.7129,2.67233,0.259514,3.60764,2,7.4
46.9187,-61.8298,1.14144,0.454935,2.91362,3,7.4
60.5361,-48.0829,-1.00887,0.582808,1.11567,4,7.4
17.3896,-52.7347,-1.67119,0.0357014,3.34869,0,7.5
-2.08102,-75.3035,0.463732,0.0070527,5.66938,1,7.5
39.0302,-40.5547,2.69845,0.307183,3.56841,2,7.5
47.0354,-61.5626,1.17571,0.423971,2.91853,3,7.5
60.5848,-48.159,-0.994835,0.523399,0.69231,4,7.5
17.3573,-53.0748,-1.65606,0.310874,3.48462,0,7.6
-1.58085,-75.0531,0.464586,0.00515186,5.51785,1,7.6
38.7063,-40.4064,2.72603,0.293384,3.5567,2,7.6
47.1442,-61.2895,1.20773,0.397766,2.96172,3,7.6
60.6145,-48.2045,-0.986914,0.534234,0.393433,4,7.6
17.3325,-53.4204,-1.62854,0.304438,3.44421,0,7.7
-1.09308,-74.8086,0.464391,-0.00806036,5.39442,1,7.7
38.3797,-40.2674,2.7519,0.273982,3.54233,2,7.7
47.2463,-61.0081,1.23719,0.352376,3.02438,3,7.7
60.6316,-48.2301,-0.982386,0.528792,0.222343,4,7.7
17.3174,-53.7741,-1.59735,0.372149,3.63727,0,7.8
-0.596824,-74.5608,0.461308,-0.0361415,5.69962,1,7.8
38.0541,-40.1387,2.77917,0.330199,3.4604,2,7.8
47.3427,-60.7171,1.26386,0.317496,3.10705,3,7.8
60.6412,-48.2445,-0.97986,0.528871,0.123386,4,7.8
17.3139,-54.1351,-1.56458,0.324111,3.58424,0,7.9
-0.0963591,-74.3131,0.458598,-0.00243548,5.46838,1,7.9
37.7308,-40.0214,2.80805,0.317601,3.41934,2,7.9
47.4342,-60.4153,1.2884,0.285895,3.20184,3,7.9
60.6465,-48.2523,-0.978485,0.52822,0.0650656,4,7.9
17.3213,-54.4918,-1.5356,0.304074,3.55117,0,8
0.379162,-74.0783,0.459091,0.0100031,5.13851,1,8
37.4079,-39.9149,2.83868,0.374097,3.38115,2,8
47.5216,-60.1007,1.31077,0.249347,3.32729,3,8
60.649,-48.2561,-0.977831,0.511626,0.0260212,4,8
17.3385,-54.8451,-1.50906,0.279071,3.52282,0,8.1
0.822296,-73.8589,0.46024,0.00855304,4.75073,1,8.1
37.0848,-39.8197,2.87103,0.359404,3.35554,2,8.1
47.6055,-59.7718,1.33086,0.215724,3.46281,3,8.1
60.6498,-48.2572,-0.977632,0.507501,0.0024942,4,8.1
17.3645,-55.1952,-1.48458,0.264718,3.49951,0,8.2
1.23213,-73.6554,0.461507,0.0136769,4.40058,1,8.2
36.7606,-39.7351,2.90144,0.337013,3.34614,2,8.2
47.6863,-59.4279,1.34837,0.175938,3.60207,3,8.2
60.6496,-48.2569,-0.977688,0.506195,-0.0105429,4,8.2
17.3986,-55.5423,-1.46129,0.257465,3.47601,0,8.3
1.61598,-73.4643,0.46249,0.00458216,4.17593,1,8.3
36.4364,-39.6609,2.93287,0.385698,3.30583,2,8.3
47.7638,-59.0716,1.36558,0.197159,3.6895,3,8.3
60.6488,-48.2558,-0.977877,0.507514,-0.0167415,4,8.3
17.4405,-55.8875,-1.43948,0.233966,3.47877,0,8.4
1.98605,-73.2796,0.463561,0.016168,4.09603,1,8.4
36.113,-39.598,2.96567,0.372324,3.28312,2,8.4
47.8365,-58.7056,1.38309,0.173976,3.77517,3,8.4
60.6478,-48.2543,-0.978127,0.509897,-0.0192,4,8.4
17.4895,-56.2313,-1.41862,0.237791,3.46657,0,8.5
2.34781,-73.0988,0.462307,-0.0412173,3.9923,1,8.5
35.7909,-39.5462,2.99901,0.403741,3.24237,2,8.5
47.904,-58.3323,1.40124,0.204186,3.81058,3,8.5
60.6467,-48.2527,-0.978398,0.512784,-0.0193808,4,8.5
